movie_id,rating
66453,6.0
55351,4.5
53410,7.1
199890,5.4
28270,6.2
43614,6.8
144840,6.4
159325,6.5
200801,7.6
105715,6.2
56543,4.9
75079,7.0
80474,7.9
641,6.8
88121,4.1
144350,5.5
112235,5.2
123255,6.4
58411,6.2
130772,7.6
131952,7.1
172156,2.2
170832,5.8
7634,6.9
73931,4.9
194585,4.8
200402,6.3
74479,7.8
32468,6.1
164717,6.0
169412,5.9
10502,7.3
180196,6.1
173225,5.9
117927,7.2
80587,6.7
151681,6.2
102473,3.1
86793,6.3
174757,6.6
40323,5.0
20837,4.9
124613,4.5
172247,6.6
132771,6.3
35647,7.2
96265,7.2
146895,5.6
34817,4.8
77311,6.4
166989,7.7
140514,5.8
75150,8.4
194730,7.2
115765,8.3
148643,7.9
160771,7.3
110843,6.1
201362,7.0
33623,6.3
82963,5.3
38546,6.0
12182,7.0
22297,4.6
190020,6.1
95894,7.6
109262,6.8
158459,7.1
50182,7.8
148656,5.1
31172,8.9
76892,6.4
168173,7.4
142274,6.8
40687,7.3
54088,6.5
90877,7.0
1412,3.7
195819,5.9
183655,6.3
1107,7.5
12418,6.6
158044,6.1
143399,7.5
91168,6.5
44287,6.2
200280,5.3
55849,7.0
9635,7.4
52113,7.3
109523,6.9
116758,5.9
137868,5.7
87630,3.9
11642,4.4
189112,8.1
105419,7.2
17867,5.6
108145,5.8
173123,7.3
21481,7.7
69628,5.7
136725,7.0
135471,6.8
52202,5.1
175738,5.8
52769,5.4
187524,7.9
145558,4.7
18653,4.3
67735,6.9
108516,7.7
95093,7.5
35127,3.8
168641,7.8
160081,7.4
133663,5.9
119364,4.5
19450,5.8
157563,6.4
154642,6.7
198043,6.9
142057,5.9
36713,7.1
123464,5.2
166282,5.5
69796,6.8
108342,5.6
157308,5.7
146409,2.2
158242,7.0
18759,6.4
11477,5.3
188162,5.0
5986,6.0
161018,7.0
189462,5.3
1204,5.8
117452,4.7
34692,5.6
119515,5.8
151808,7.1
199893,3.5
6764,6.3
183411,4.5
164901,5.4
42223,6.2
118396,4.4
79951,6.7
38670,6.2
58666,7.7
191228,6.1
167288,6.4
118003,8.0
129280,7.1
123782,5.9
63197,6.5
195793,7.0
117554,4.5
60390,6.3
43788,8.1
47235,6.2
12977,5.6
175019,7.2
36435,7.0
196152,6.6
126224,6.5
87235,5.7
172505,5.4
106018,4.3
100623,8.5
199844,6.7
66316,5.0
136708,7.1
168406,4.3
69144,5.0
99602,6.9
194237,5.2
160673,6.2
56966,2.9
15931,9.2
110222,6.4
171121,3.2
128058,7.2
96680,4.6
8142,6.0
49321,7.0
141902,7.2
27605,4.8
157321,5.9
71898,7.7
153738,6.6
81007,7.2
157873,5.9
78013,6.2
142149,6.5
11307,6.0
142727,7.0
168206,6.4
9778,6.6
109927,6.2
108269,5.5
165360,6.1
27589,5.1
84524,7.3
15794,7.3
157276,5.3
163150,1.9
191086,8.0
154352,6.7
114680,6.9
7882,7.0
120352,7.0
19918,6.7
201280,8.0
54967,7.1
53758,6.1
145167,4.0
90066,6.3
132601,7.2
54538,5.7
79353,5.8
52839,7.0
157511,4.9
25289,7.6
44011,3.8
174815,6.1
191852,7.3
114224,7.4
121927,7.4
166738,6.2
114774,6.7
153908,6.9
70825,7.4
136020,5.6
106742,7.5
6893,7.7
152123,4.5
143643,6.1
107710,6.6
95201,7.1
113620,4.4
127358,7.9
182515,6.7
28762,7.1
151774,5.7
141280,5.6
72346,7.2
74236,7.1
56529,4.6
172289,3.7
4224,4.7
111954,6.7
187333,5.9
184693,6.1
72402,6.6
151757,8.4
68149,5.8
6388,6.4
56477,6.8
22013,5.7
160159,6.5
197814,6.8
156489,9.2
78175,6.4
94588,5.2
99521,6.7
81262,4.9
155026,8.2
47586,8.0
90911,7.8
147389,6.6
153935,5.8
70665,5.0
169969,8.0
101291,6.1
78597,6.0
79243,7.0
30024,6.0
137828,3.8
99787,7.3
26680,6.0
10096,6.9
184292,5.8
73181,6.8
186186,7.0
93821,6.0
66802,5.6
25823,5.9
157197,7.1
175254,6.7
169239,4.1
83470,7.4
56550,6.6
85559,7.1
128251,5.0
8291,6.5
34832,6.1
62613,6.3
121351,5.6
196108,5.9
164301,6.3
91100,7.8
179910,3.8
92993,6.6
150523,7.0
5646,6.9
51709,7.1
76111,4.1
191963,5.5
95437,6.9
77200,5.4
13769,6.9
132926,6.7
78186,6.9
52488,7.0
135984,5.0
49241,6.2
151128,6.5
4971,6.2
108764,6.9
12491,5.8
88389,7.1
149098,7.1
99929,5.8
201051,8.0
91855,7.6
188889,5.8
188703,6.5
65669,7.1
10719,5.5
166467,4.8
32502,6.2
33787,4.9
26446,7.6
121653,7.4
153838,6.2
18797,5.4
87758,6.3
70988,5.5
128021,7.0
112404,5.5
156074,5.4
111456,5.5
119274,5.2
96498,6.9
104367,6.0
32961,4.4
119643,7.0
193866,5.8
56337,3.6
104547,7.5
103962,4.8
95238,3.8
100829,6.4
150300,7.8
93921,6.5
188423,6.3
132545,6.6
40382,5.9
28090,2.2
187551,7.3
58762,8.3
61199,4.4
165022,7.0
107935,6.4
130363,6.4
139447,7.4
72276,6.1
92457,1.8
7553,6.3
108204,6.4
74251,5.3
192712,6.6
98908,8.3
3827,3.6
116404,3.7
115307,7.0
199624,5.2
22975,4.9
28743,7.1
24186,5.9
23035,6.4
53212,6.6
185083,4.2
115121,4.2
36737,8.0
138621,5.3
157702,3.8
98035,4.6
65830,5.0
40411,6.3
78725,5.5
139167,3.5
133292,6.5
146522,5.2
84741,5.2
105829,4.6
110511,6.1
122093,5.2
128950,4.7
71726,4.6
114689,4.1
1077,6.1
118970,7.3
180761,2.6
128594,5.5
87360,7.0
53671,3.7
160616,7.4
168234,5.2
4449,7.0
130881,5.2
92200,6.8
120540,7.0
184851,5.4
112084,6.9
164765,6.5
42958,5.4
72330,2.2
108850,5.3
125432,6.1
89234,6.0
191318,4.4
130643,6.7
114113,6.3
127008,6.8
63674,6.4
183892,6.3
169465,3.6
69238,8.1
173199,5.7
63003,6.5
37167,6.6
70385,5.8
135645,6.8
162841,5.3
148817,6.3
100268,8.5
193843,4.4
71932,5.7
171726,6.8
44188,4.6
141981,5.9
7500,6.8
19555,6.8
195144,5.5
165628,5.2
161410,3.9
82423,5.2
4351,6.9
98151,5.9
184848,6.1
144684,5.1
47384,6.1
58388,6.9
39724,8.3
55666,4.0
2542,3.5
158524,7.4
72409,6.8
194975,6.2
122446,7.2
59637,6.2
195559,7.5
34284,5.2
52717,7.6
142255,7.8
50054,5.6
112868,8.6
93247,5.4
154960,7.1
114152,6.7
85947,6.2
35485,6.6
193220,6.0
53871,6.5
4294,6.3
184381,5.1
167825,4.2
124685,4.5
150775,4.7
29335,6.2
167469,6.8
49669,7.6
105250,5.8
178365,7.8
30658,8.4
52662,6.2
5643,5.5
140726,4.5
120802,4.8
30631,6.8
22338,6.3
90988,6.4
148060,6.2
64644,6.4
122837,2.7
186645,5.9
16815,6.0
140765,6.5
127962,5.6
171511,7.6
167421,6.3
150459,6.9
52930,5.1
98809,6.9
67366,6.1
15000,6.5
39250,6.3
137209,6.3
13448,5.6
119686,5.2
150978,7.0
19714,7.3
66111,5.6
86841,7.0
187327,7.2
175821,3.4
21934,6.6
87976,7.0
186454,6.3
12563,7.1
23345,7.2
133319,6.2
49907,7.3
112271,9.1
199457,6.8
68387,7.1
2782,5.7
157271,7.4
1517,7.6
95991,6.9
90424,4.3
4434,7.5
112831,7.3
8832,7.6
100553,5.8
42363,3.2
6760,5.8
28199,7.6
171297,4.4
23302,4.7
41655,7.3
28029,4.6
29206,3.6
110726,5.7
186143,7.5
80799,6.7
51923,6.3
162074,3.9
3685,7.0
98846,7.3
175570,6.3
39511,5.2
148436,3.6
167686,4.0
95242,5.1
58206,4.8
173543,7.7
158117,6.6
168480,4.2
175251,4.2
42655,5.9
121033,5.5
81229,3.6
33333,7.0
155554,6.8
121996,4.7
79633,4.6
107024,4.4
171604,5.6
150124,5.2
42538,6.8
106718,4.2
95334,4.0
52843,7.8
164738,7.2
51196,6.7
183199,3.0
197595,8.1
15846,7.9
156295,4.8
53733,5.3
88202,8.2
123445,7.4
10115,7.8
160801,4.6
58588,8.1
201583,6.7
101556,6.7
92757,6.4
150147,7.4
127176,5.4
116429,7.1
31884,6.4
109695,8.2
174334,6.7
44342,4.5
120571,5.3
117090,4.8
166190,6.9
154376,7.9
179650,6.6
79234,5.2
19991,3.6
153815,6.0
124647,6.3
155416,5.2
119155,6.3
155103,7.2
120605,7.4
58316,9.1
200992,7.2
100985,7.9
163723,6.4
18920,6.1
187757,7.9
183542,5.0
194887,7.5
92512,7.5
172085,5.6
165790,7.4
145159,2.9
193109,6.4
185806,5.3
192912,2.6
123652,4.7
17180,6.8
124109,6.5
114591,5.8
180447,4.3
141137,6.8
158343,6.0
174981,6.3
10714,6.3
144410,5.1
14971,6.0
182503,5.6
196550,7.3
58799,5.9
119499,6.2
162524,5.0
29176,5.6
69351,7.8
111936,6.4
139118,5.7
196892,5.2
111999,3.7
11956,5.4
135484,5.8
87288,5.8
167914,4.4
66327,6.4
34991,7.3
115338,4.8
62784,8.6
108801,6.7
125492,6.6
103393,5.6
5515,8.0
33947,7.7
151408,7.1
136503,6.9
6068,7.0
136493,4.2
154853,5.1
56367,5.5
90376,6.8
177382,6.5
121075,5.6
87060,2.6
19011,6.2
95087,4.7
112849,5.6
192412,4.0
96109,5.2
186383,6.6
175494,5.4
179526,6.8
166393,7.1
33389,6.1
183976,6.0
144341,4.6
115131,4.8
139186,7.1
66619,7.0
169854,6.5
141674,7.5
25723,6.9
6483,4.9
100405,7.1
137677,8.0
66067,7.5
40156,6.2
54056,6.4
141831,6.3
134491,6.6
138652,4.2
114300,7.5
163595,6.8
77318,4.5
90657,7.6
141677,6.0
201713,5.4
92827,4.0
199763,4.4
109298,5.0
38564,4.2
105428,5.1
181843,4.9
128640,7.6
25890,6.3
110570,6.7
163459,1.7
94323,5.9
96307,6.9
83136,6.6
153785,7.7
158912,6.7
38622,8.8
143750,3.8
56668,6.4
191015,2.9
19802,7.1
130303,6.5
150376,5.5
16880,5.9
124444,5.0
1527,7.1
15385,5.8
196018,7.6
100753,7.0
8930,8.4
175373,6.8
34688,5.5
70531,5.9
166226,2.7
154188,6.5
8517,7.5
134651,6.0
24566,7.4
131433,6.6
88379,7.0
10666,5.4
43891,6.3
96949,5.6
126075,4.0
51998,6.4
149910,6.9
69384,7.0
52442,6.1
164636,6.4
101644,4.8
2283,7.2
116312,5.5
183364,6.6
74075,6.3
31135,6.3
120319,3.4
165568,3.7
195903,6.7
89749,3.0
105340,4.5
167079,6.8
74456,6.7
190783,6.8
67220,6.0
67142,5.6
84955,5.6
92515,5.5
34593,6.1
94805,7.3
133348,4.6
8727,7.9
104051,5.5
179743,5.8
22666,8.0
14909,7.7
174152,6.0
94645,8.4
96554,5.4
65790,6.1
138857,6.7
143108,5.1
63706,5.5
142736,3.5
26676,6.6
111413,4.8
126934,3.2
135436,6.8
108852,2.8
22303,4.4
188461,5.2
81279,4.8
1027,6.9
61305,5.0
26533,5.0
164326,5.0
48889,7.9
166647,6.6
55449,5.9
109169,6.0
167646,2.6
133276,6.8
87347,7.1
108817,5.2
146303,6.2
98745,6.4
144602,8.2
105656,5.4
130066,5.6
80424,4.3
182841,5.5
56423,4.6
164432,8.1
142643,6.1
117197,3.8
105737,5.3
16885,6.2
45611,6.0
79793,5.4
64107,5.8
194738,6.3
102092,7.1
187927,3.7
7381,5.2
58559,6.6
186862,7.0
22877,8.0
86880,6.5
150072,3.2
157051,7.6
166468,7.5
181070,6.2
93374,6.8
133387,5.7
31376,6.4
65835,5.8
153753,3.8
187128,7.2
74388,5.1
84275,7.0
56156,2.0
18981,5.6
53579,4.2
177753,6.6
140509,5.4
153452,8.5
155095,7.2
36191,8.0
95435,6.9
36196,5.4
114741,5.6
28853,6.1
199825,8.7
76197,2.3
173579,6.1
91953,5.7
195563,5.5
176412,7.1
93046,5.1
108519,7.0
62235,6.0
100822,6.3
78496,5.1
125340,6.4
143923,5.5
88778,5.1
25477,4.7
53537,8.0
88588,5.6
120324,5.4
50031,7.3
163693,6.6
177389,5.3
88788,5.2
98816,6.3
144205,6.0
19467,7.6
99122,4.6
119695,7.8
121973,5.3
133562,5.2
9481,7.1
123297,6.3
139804,6.7
73468,7.9
50338,6.5
55939,7.1
109026,5.1
130102,4.9
173653,6.0
103129,5.5
109432,5.8
32574,6.8
159569,6.8
87556,7.6
198761,7.0
61353,5.7
74708,5.9
65854,5.4
133192,4.2
74541,7.1
66932,8.2
121431,5.6
850,4.8
146413,9.0
72191,7.3
98975,4.4
103282,6.7
148762,6.9
35367,8.6
136892,5.8
52724,6.6
55011,5.8
199952,6.7
120430,8.7
59947,7.2
157527,6.8
113705,6.9
69685,6.0
140198,4.2
73372,4.9
2159,6.8
30829,7.0
157499,4.0
40612,5.4
87148,5.7
44546,6.0
66719,6.7
181980,5.4
3863,7.5
174421,7.0
189384,5.5
115668,5.0
51909,8.6
21378,8.3
68646,6.5
117365,5.0
142793,5.0
126830,7.5
58166,5.8
154293,7.1
169609,7.8
185492,7.4
195985,7.1
133445,5.6
43935,6.3
18654,6.0
62350,8.0
82409,5.4
76782,5.4
59857,5.4
167394,7.3
38627,3.1
97335,9.3
86519,6.6
79266,5.9
129543,6.2
29797,6.9
46965,7.8
84912,7.2
187558,6.4
193087,6.9
43802,3.9
46948,8.6
102522,6.5
123931,6.4
17719,6.2
36986,5.8
142887,6.0
62396,6.7
44998,5.9
117869,6.4
168812,5.8
133911,6.1
118043,7.3
115714,5.8
168681,4.8
170340,6.0
82327,7.1
175719,7.0
100641,6.8
85363,6.1
108871,7.7
8772,5.6
27278,7.7
7928,5.1
101333,5.9
567,4.5
93700,7.1
67516,7.9
17529,8.3
173228,6.4
115223,4.7
1922,6.9
174359,6.4
153774,4.8
87703,4.7
172097,6.5
140889,7.1
51517,6.6
145849,6.2
197961,8.9
150071,7.0
28485,5.4
193164,6.6
38687,5.8
80818,3.3
80628,3.6
131884,8.1
152422,4.1
138308,4.5
126024,3.1
71656,5.0
7723,8.1
77907,7.2
82431,6.8
43847,6.0
15006,7.7
138655,7.6
35264,5.5
72245,6.0
2450,6.7
98798,4.9
74255,2.7
109377,6.8
2174,7.0
30097,5.6
81082,6.7
47251,6.3
105987,6.4
9728,6.4
47667,5.9
34914,8.0
121938,8.0
23438,7.0
136412,4.7
87937,5.1
181586,4.3
109551,7.8
152232,7.9
114069,6.9
108863,5.1
12649,8.2
118631,5.0
35345,7.2
57306,6.5
52082,7.0
107743,4.8
442,6.0
147259,8.1
202060,6.6
7441,6.6
106678,5.2
24304,4.5
62629,5.4
64705,6.7
137356,4.4
95144,4.4
130391,6.8
165465,6.4
171941,4.0
147159,8.2
177459,7.6
77218,4.8
117847,4.1
121230,6.9
130483,6.9
131730,8.8
13469,6.9
58649,8.2
139758,6.0
51024,5.5
176421,7.5
38738,5.1
102112,6.0
14519,7.4
97071,7.0
112086,6.8
102668,4.6
121136,6.1
97766,6.6
107599,5.7
23932,7.4
38509,5.9
14471,6.1
119746,5.1
157803,6.5
27875,5.9
51992,4.8
185224,4.9
62398,6.6
91751,6.0
178587,6.2
143821,7.3
156081,4.9
81012,6.2
121109,4.2
130108,5.7
46329,6.6
88741,8.0
103226,5.8
4264,6.6
77325,6.5
59970,6.8
90011,3.1
60847,7.3
123446,6.4
86285,8.7
4989,5.0
88958,7.5
152632,7.6
28645,7.1
88126,4.2
57059,6.3
93588,6.6
44686,5.2
116992,4.6
137264,4.2
25526,6.2
183570,6.9
156278,7.0
66989,6.9
154108,7.2
165778,6.8
72671,3.3
171757,6.7
48051,5.5
107222,7.1
128545,5.4
38540,7.1
22754,7.8
76935,4.7
124426,7.1
140775,4.5
139477,6.1
108213,7.8
200145,7.6
142668,3.0
34843,7.4
23137,3.8
35569,6.0
2038,5.1
160290,4.5
59479,4.2
188392,5.2
172204,7.1
153472,4.5
21609,6.2
127172,6.2
41617,5.3
134325,4.9
192491,5.3
164706,5.9
178044,6.3
12956,5.8
201370,7.3
103807,4.6
104264,6.1
125977,8.9
108309,6.1
187929,7.9
187932,7.6
51264,6.2
166510,5.0
86792,6.0
93175,7.4
160644,6.0
110233,6.0
202199,7.7
185055,7.6
191346,6.3
116437,6.5
29696,7.5
60389,5.4
188865,6.1
72249,6.2
94478,5.9
138851,3.3
168689,5.8
95320,4.3
48395,6.9
41197,6.2
143736,6.7
179570,7.3
201912,4.3
16405,6.7
140235,6.0
109636,7.4
78380,5.8
155688,6.0
59382,4.1
71047,4.6
11610,5.0
143832,6.1
134359,5.8
54922,6.4
68125,4.2
27917,4.8
103094,5.6
200264,7.1
48517,6.1
158848,8.7
112257,5.4
38257,7.1
80349,7.0
74841,6.2
161099,6.1
146011,6.7
30140,6.2
114009,4.8
88914,6.0
94870,3.8
71969,5.2
109236,8.1
39251,4.7
193103,7.3
117491,5.7
93730,7.8
50719,3.8
183667,6.5
76184,5.0
124427,7.8
112028,6.2
140890,6.6
159830,4.8
65398,2.2
122348,6.5
153662,6.8
81199,8.0
47537,7.0
195060,4.9
9130,4.0
154157,6.4
137997,7.5
169776,5.3
183252,3.1
59532,5.1
133689,5.2
57731,6.3
45702,5.3
194743,7.2
95576,5.9
118318,4.0
115401,6.9
9724,6.1
30734,4.9
16464,5.4
158207,3.1
83665,5.2
69356,7.5
98302,6.0
43982,7.3
84783,6.8
171234,7.2
133691,5.7
175444,6.6
115039,6.1
131230,4.9
80509,5.2
108225,7.3
36596,7.1
95417,6.7
42880,5.7
99191,6.1
126772,7.1
3112,7.3
164047,7.1
72855,6.7
435,6.4
56991,5.0
181283,6.9
116773,6.5
102031,3.7
190970,8.4
142789,7.6
116099,5.7
78421,6.7
625,6.4
61014,7.2
155177,6.1
156123,9.0
120693,6.6
136828,7.8
185843,5.8
73553,7.3
133142,6.0
130480,5.7
195067,7.1
12789,5.9
145285,4.2
179142,5.7
160536,7.2
109709,5.0
15470,5.6
56465,6.6
133166,6.1
18893,7.3
51795,3.2
201528,6.5
107703,4.8
104396,3.7
27603,3.8
93997,5.2
69487,6.8
71444,6.0
46651,5.3
110845,6.2
187834,6.9
25407,6.7
119659,2.9
84236,6.7
105677,5.8
94797,8.4
169110,4.5
112762,3.3
109397,7.5
41708,5.1
160177,7.7
168915,5.2
10337,6.5
73991,7.0
115813,4.0
79715,6.3
37491,8.0
129537,6.0
52356,6.3
5934,5.8
135272,7.2
10511,7.4
52021,8.1
172849,5.6
158594,7.8
76383,7.2
185274,5.8
119275,8.9
185635,6.8
99472,5.7
75568,7.4
118995,5.4
184752,5.4
45612,5.9
95900,5.9
5496,6.1
16489,3.0
23563,4.5
178686,6.7
153350,4.7
102536,6.8
47786,5.9
117875,2.6
115304,5.9
87548,4.5
133262,5.9
18802,8.8
157498,4.7
74340,4.2
89349,5.0
36552,3.9
40556,7.1
172375,7.6
107162,4.4
78756,8.6
167018,5.8
36199,5.0
136062,6.0
39027,6.3
158630,5.2
140700,6.7
171947,6.9
152676,6.2
187876,4.4
174305,6.2
165955,5.8
141896,5.0
88203,4.8
136202,5.5
84790,8.0
190914,4.3
71168,5.8
152009,4.4
174251,6.8
15301,7.1
96507,5.1
64997,5.3
6422,7.0
20138,6.5
3420,6.7
122097,4.3
171160,6.7
187813,6.8
124645,6.6
17735,7.0
164776,6.4
117793,6.7
143576,3.4
66420,7.9
101154,4.2
71737,3.9
98436,7.5
1400,3.4
48956,4.8
148329,5.5
199480,8.0
81563,5.1
132168,7.0
32569,5.3
125072,3.3
25404,8.8
95209,7.1
6767,4.6
33625,6.9
93631,6.5
153216,7.5
185049,7.4
194436,5.2
104894,8.0
174772,2.7
37720,5.6
7058,7.5
27919,5.0
74015,3.5
119326,5.3
15209,5.5
171605,6.6
195329,6.6
157045,6.9
191901,5.0
163268,7.0
52739,5.2
196926,4.4
57349,5.2
32938,5.3
137084,6.5
39307,8.0
127037,8.9
132853,5.9
128305,6.5
59257,4.5
77469,6.2
159860,4.6
33949,7.7
77971,6.8
49930,8.1
8594,4.8
60741,6.0
38838,5.3
169011,4.8
122068,4.6
7641,7.1
100377,6.1
53054,6.3
39725,6.3
70792,6.7
10659,7.0
168498,8.3
46070,6.8
36004,6.6
68714,5.1
165330,9.6
185547,7.6
148017,6.5
163325,5.8
181844,6.6
135989,7.2
34221,5.8
201533,4.4
70429,5.9
169551,5.6
122359,5.8
118619,7.9
140436,6.4
119467,7.8
192871,5.9
99853,5.0
152350,5.3
136736,6.1
77707,7.2
111661,6.4
107700,6.3
166367,6.8
168184,7.4
63081,6.1
163691,6.1
72420,5.5
84351,5.8
78902,6.7
24574,7.0
162210,6.1
24727,3.6
44137,6.4
131397,2.8
11331,6.2
38569,6.4
116281,6.4
84293,6.4
101381,5.6
194578,5.0
66130,6.5
137455,5.9
186969,5.9
157108,3.5
55900,4.8
154070,6.8
73765,5.0
1081,6.0
181647,3.8
109614,8.3
79079,5.8
54951,6.2
39094,5.9
11958,6.8
134945,6.8
79697,5.6
51175,4.5
22566,7.9
102011,6.2
74934,3.6
47811,5.8
181485,6.2
42857,6.2
175029,8.8
15236,7.2
44349,6.0
34272,5.4
44879,7.4
39019,6.1
11943,3.7
50129,7.1
146552,7.5
137713,4.8
26780,5.2
37177,4.1
193212,5.7
58279,6.6
143940,6.3
21494,5.2
93946,5.8
27366,4.3
169058,6.0
25808,7.0
100066,5.9
21220,6.0
95566,4.0
46494,6.4
33030,5.1
110199,3.8
174331,5.2
189622,3.9
200940,7.2
96514,5.4
126690,3.9
81090,5.8
164525,6.0
158749,3.9
122354,6.9
7549,6.6
30881,6.6
13213,7.1
85056,5.7
95461,4.7
56776,4.5
168190,4.5
19728,5.6
5473,5.2
133230,6.2
13196,7.1
9008,3.6
66480,4.0
93231,8.1
77509,8.6
56796,7.6
33942,7.2
1647,5.3
191189,5.0
130848,3.4
47557,6.2
81503,6.4
5097,4.4
137088,5.9
164895,2.9
90416,1.8
14202,7.1
156514,7.0
93645,8.0
167856,7.0
106245,6.0
169739,5.0
23903,4.9
195379,2.9
136541,6.1
48943,5.2
72176,6.6
196796,9.1
201690,6.4
95985,6.9
68363,5.2
2689,7.2
5542,6.1
63657,4.6
26464,4.9
149532,7.9
16604,5.2
61192,3.6
24795,5.9
139024,8.1
5785,7.0
21927,5.8
34640,6.7
12248,7.5
172319,6.4
27894,6.3
189323,6.4
27711,5.6
87927,7.1
63273,5.0
64182,8.3
198985,7.4
79029,5.9
90851,5.7
144600,4.2
8828,6.4
42724,6.4
149430,5.1
117610,3.2
17122,7.4
82796,6.5
119443,3.4
104692,6.2
58226,6.6
63728,6.4
78722,1.9
38677,7.0
523,5.5
176793,6.5
6198,5.6
26736,7.2
29010,6.1
157943,8.0
163851,6.4
5826,6.9
47649,6.0
26842,4.7
102103,7.2
99454,6.0
60176,4.8
30806,5.0
164409,6.1
176699,7.2
76508,6.7
73567,6.6
165812,7.1
141779,6.5
10487,4.1
117841,5.0
146844,5.7
76163,5.4
185141,6.6
190793,5.6
2320,3.9
157259,7.3
178157,6.7
75426,6.1
145616,6.5
127809,6.5
149685,7.8
158555,7.0
77065,7.3
45465,6.5
142029,7.8
167853,5.9
20925,6.2
29849,5.5
201118,6.8
38040,6.9
129233,5.0
4687,5.1
101216,5.9
42163,6.8
81258,7.1
73347,7.6
38249,6.1
25652,5.4
16002,4.8
42076,4.2
198072,7.3
134980,6.4
185075,5.6
881,4.9
190121,5.4
37767,3.9
170558,6.8
18135,7.4
131920,3.6
1220,5.4
68691,7.9
79959,7.3
29796,6.1
178120,6.3
132669,6.2
45309,7.2
69133,6.8
174223,4.3
33318,6.1
28165,5.3
201691,6.6
55405,7.0
124612,2.8
191011,6.2
161940,7.0
184661,4.0
91533,3.9
101698,5.3
5483,7.0
14682,7.0
132381,6.0
143096,7.2
127352,6.4
193336,5.1
53494,7.2
149093,7.9
116950,5.5
141549,2.0
165551,6.6
1174,6.4
166066,6.9
53629,4.6
149448,4.7
168996,3.6
86725,5.8
2192,5.2
71287,7.8
70153,6.1
68846,4.0
35721,4.2
185231,6.0
88915,5.3
167445,6.3
100193,6.0
114315,5.5
163605,7.7
189586,4.7
123037,7.1
101599,7.8
45616,6.6
87992,4.8
158826,5.4
93273,7.8
104199,6.8
118889,7.9
140041,7.7
181990,6.6
173130,6.1
59427,7.2
2369,3.9
60457,5.7
6636,5.8
154885,5.4
80850,4.4
11999,5.4
168879,5.7
151252,4.9
168511,7.0
145591,7.2
127292,7.0
159171,7.3
17943,8.7
179112,4.9
141118,5.8
7357,6.7
39017,6.4
143581,6.4
97363,4.6
22934,3.2
199377,6.7
140542,5.5
46260,6.1
51686,6.1
7968,5.9
58246,4.7
81390,6.0
7775,6.3
117061,3.9
66105,5.6
19100,8.3
88897,8.4
21630,7.0
85714,5.7
196215,6.3
181253,6.7
200272,6.5
104542,6.8
459,8.2
57852,5.0
201104,6.7
60374,6.1
169576,2.7
65402,4.5
118927,6.1
53816,5.6
138509,5.0
128396,6.0
62612,4.5
182016,6.3
115934,4.5
63195,6.9
519,7.0
103952,4.2
199206,4.8
79221,6.4
134896,6.8
95793,4.5
181727,5.7
183850,6.4
15762,3.4
93661,8.1
69567,5.3
27310,7.1
31971,6.6
44665,3.1
195421,6.2
160253,4.2
15573,8.4
135034,4.9
183077,4.1
122328,7.0
94297,5.9
142207,5.8
174522,6.9
113357,6.2
108797,5.3
143285,7.0
184444,6.8
118912,3.3
189303,5.9
101207,5.9
101821,4.2
114433,7.2
160752,6.0
139469,7.6
75280,6.0
10830,6.3
195567,4.6
88107,7.6
96282,5.2
16812,6.5
6757,7.0
6184,6.4
185080,7.1
96942,5.6
66730,7.1
74111,7.5
154846,5.9
74573,7.2
105025,8.0
131124,7.9
116953,6.0
145449,6.4
18094,5.3
58624,7.0
149166,6.4
110241,6.1
79769,2.7
53195,6.9
87503,5.8
77698,7.1
75171,6.8
97956,4.9
11078,5.8
104916,8.2
131764,8.4
143192,7.0
106035,8.6
174808,7.2
178617,7.4
137120,5.8
2471,7.6
124568,6.0
107675,5.4
186437,6.4
35260,4.9
188648,6.9
109049,6.3
110808,5.5
200634,8.0
7601,6.3
200420,5.5
1409,7.0
171768,7.2
49409,3.9
124566,8.2
188292,5.0
144815,4.0
1223,8.1
21938,5.3
45716,4.9
157359,5.3
157497,5.3
119134,4.9
126837,4.2
143170,6.0
192405,7.0
177173,8.2
170007,5.8
180827,6.5
96345,6.3
122720,5.4
59178,7.0
2131,7.0
145188,5.9
99329,6.8
126920,6.3
114086,7.0
83283,6.3
141784,6.8
144962,6.0
97971,5.8
72353,5.5
150830,6.4
163197,5.9
12788,5.9
148696,6.3
66776,6.6
51489,5.2
37408,3.2
43296,6.4
108159,5.2
33248,6.3
6782,5.8
30652,6.8
54681,4.7
60938,4.4
165911,7.3
20842,4.2
94338,7.3
15936,7.9
150344,7.6
91898,6.0
130010,6.5
54141,6.3
58957,7.3
117483,6.0
39183,6.9
89328,8.6
113997,3.9
174054,6.5
157709,4.8
193376,6.4
124051,6.9
201353,6.6
80275,6.2
29054,6.5
176096,4.5
131054,4.9
105817,4.8
6364,7.4
13844,7.2
63846,5.0
137763,6.0
47510,7.0
136576,6.5
114400,4.7
69548,6.6
138390,6.3
172162,5.7
37182,5.7
49589,6.2
125141,4.6
96462,6.5
6930,5.4
47687,6.4
192151,4.5
59509,6.2
141125,6.2
132778,4.5
124677,7.1
31393,5.2
132435,6.0
158962,6.4
16505,3.0
119102,7.2
98936,8.8
85100,4.2
7754,5.1
140998,3.7
44815,7.1
35566,6.1
132521,6.0
140432,4.7
182657,7.0
187973,7.1
172487,6.8
7794,6.6
75791,5.5
45694,6.2
81108,4.0
118145,7.3
11776,4.8
