"id1","id2","weight"
2583,2383,346
451,2583,53.17
451,1412,121.12
2583,1412,73.4
690,1148,324.11
690,1810,409.94
1148,1810,90.07
1148,690,324.11
1148,48,266
690,48,84.07
2599,2288,455.54
2599,1810,339.12
2288,1810,121.33
2288,690,526.36
2288,1810,121.33
690,1810,409.94
2288,2599,455.54
2288,852,502.67
2599,852,60.64
362,2288,7737.92
362,852,7689.55
2288,852,502.67
2288,362,7737.92
2288,2619,7697.05
362,2619,76.35
2568,188,78.56
2568,92,53.47
188,92,132.03
188,505,104.27
188,92,132.03
505,92,225.92
188,1146,210.95
188,505,104.27
1146,505,183.14
1146,2568,289.51
1146,926,349.03
2568,926,59.52
1146,188,210.95
1146,2568,289.51
188,2568,78.56
804,126,345.4
804,707,269.06
126,707,78.36
707,126,78.36
707,1369,98.92
126,1369,26.3
126,505,612.75
126,1369,26.3
505,1369,635.33
505,126,612.75
505,92,225.92
126,92,386.83
126,804,345.4
126,92,386.83
804,92,42.03
1897,729,685.59
1897,1898,130.13
729,1898,795.55
690,1897,74.57
690,1898,184.53
1897,1898,130.13
2288,1897,600.93
2288,690,526.36
1897,690,74.57
2033,924,64.45
2033,1350,109.79
924,1350,45.34
924,2033,64.45
924,2549,323.15
2033,2549,380.51
837,1344,289.28
837,1350,90.28
1344,1350,331.07
924,837,130.18
924,1350,45.34
837,1350,90.28
837,924,130.18
837,2549,192.97
924,2549,323.15
2548,2549,283.58
2548,374,578.34
2549,374,812.87
277,1090,49.57
277,167,392.77
1090,167,353.04
1090,277,49.57
1090,388,215.01
277,388,264.58
277,595,61.9
277,388,264.58
595,388,302.19
461,2646,294.45
461,1542,126.19
2646,1542,168.26
595,461,428.7
595,1542,474.26
461,1542,126.19
2220,461,118.09
2220,595,310.61
461,595,428.7
2633,1543,286.9
2633,1544,153.05
1543,1544,133.85
1543,2633,286.9
1543,2646,169.24
2633,2646,130.02
1543,47,217.08
1543,1544,133.85
47,1544,231.28
1543,2220,216.45
1543,47,217.08
2220,47,218.89
461,1543,177.58
461,2646,294.45
1543,2646,169.24
1543,461,177.58
1543,2220,216.45
461,2220,118.09
1519,1087,106.68
1519,2603,89.61
1087,2603,104.04
1088,1087,129.41
1088,1520,252.68
1087,1520,195.97
1087,1519,106.68
1087,1520,195.97
1519,1520,110.9
447,1095,262.62
447,976,327.09
1095,976,124.5
1094,1095,140.63
1094,447,244.75
1095,447,262.62
976,1095,124.5
976,2611,207.44
1095,2611,167.54
1095,1094,140.63
1095,2611,167.54
1094,2611,235.6
1096,447,353
1096,288,207.73
447,288,219.58
168,1096,164.39
168,288,205.47
1096,288,207.73
447,389,186.11
447,1098,195.16
389,1098,235.08
389,333,183.68
389,1098,235.08
333,1098,418.76
1096,389,166.89
1096,447,353
389,447,186.11
601,1585,135.34
601,465,234.12
1585,465,266.65
1585,1086,180.73
1585,465,266.65
1086,465,188.53
1584,1585,189.94
1584,601,215
1585,601,135.34
169,1585,464.89
169,1584,431.55
1585,1584,189.94
467,387,116.65
467,1098,122.65
387,1098,161.71
2647,169,245.35
2647,1594,240.96
169,1594,388.97
604,2647,382.61
604,1594,206.9
2647,1594,240.96
2228,2647,217.92
2228,1102,319.03
2647,1102,254.23
2647,604,382.61
2647,1102,254.23
604,1102,201.07
65,2395,142.98
65,2307,230.38
2395,2307,139.53
65,1557,266.28
65,889,194.67
1557,889,364.52
1557,65,266.28
1557,2307,396.26
65,2307,230.38
1105,471,244.7
1105,2354,317.29
471,2354,227.46
2395,219,289.25
2395,64,99.86
219,64,193.7
219,1563,136.51
219,64,193.7
1563,64,269.49
217,219,284.34
217,105,211.53
219,105,233.41
219,217,284.34
219,1563,136.51
217,1563,233.06
472,448,249.64
472,103,101
448,103,320.31
448,472,249.64
448,104,212.3
472,104,104.25
104,472,104.25
104,64,167.75
472,64,196.56
217,1554,176.04
217,104,178.84
1554,104,138.04
1554,448,152.02
1554,104,138.04
448,104,212.3
1554,217,176.04
1554,2354,231.92
217,2354,407.96
448,1554,152.02
448,615,333.18
1554,615,181.16
1554,471,284.4
1554,615,181.16
471,615,173.81
471,1554,284.4
471,2354,227.46
1554,2354,231.92
1269,454,278.64
1269,2489,235.61
454,2489,136.35
1894,454,127.92
1894,1269,231.77
454,1269,278.64
454,1894,127.92
454,719,249.9
1894,719,121.98
454,1270,345.63
454,2489,136.35
1270,2489,297.37
454,719,249.9
454,1270,345.63
719,1270,243.56
382,473,137.18
382,2592,160.08
473,2592,277.87
382,218,232.81
382,473,137.18
218,473,146.22
590,1532,142.04
590,1059,167.83
1532,1059,98.75
1059,1533,151.66
1059,459,154.83
1533,459,108.33
1532,1533,89.48
1532,1059,98.75
1533,1059,151.66
459,1533,108.33
459,1534,231.71
1533,1534,231.63
1533,1532,89.48
1533,1534,231.63
1532,1534,219.1
285,808,153.61
285,1504,259.84
808,1504,288.66
1080,285,196.17
1080,1504,118.5
285,1504,259.84
285,2187,248.71
285,2632,173.57
2187,2632,194.88
285,1080,196.17
285,2187,248.71
1080,2187,400.48
457,609,167.74
457,2597,100.37
609,2597,99.66
1068,2632,179.59
1068,46,68.4
2632,46,111.19
1068,285,233.16
1068,2632,179.59
285,2632,173.57
323,1068,130.78
323,46,167.99
1068,46,68.4
286,1068,48.38
286,323,82.4
1068,323,130.78
611,181,150.2
611,2597,254.9
181,2597,104.7
181,611,150.2
181,1045,110.61
611,1045,104.58
181,284,251.68
181,2597,104.7
284,2597,258.66
181,612,143.18
181,284,251.68
612,284,162.27
612,181,143.18
612,1045,138.05
181,1045,110.61
321,458,106.3
321,1559,166.55
458,1559,118.56
610,458,194.68
610,321,300.98
458,321,106.3
458,610,194.68
458,151,275.71
610,151,130.13
1246,1674,92.6
1246,643,183.05
1674,643,191.58
1692,1674,233.83
1692,1246,199.28
1674,1246,92.6
1674,1692,233.83
1674,644,96.01
1692,644,255.62
598,1049,249.21
598,1079,143.2
1049,1079,167
2403,598,216.56
2403,1079,161.35
598,1079,143.2
843,813,154.78
843,1073,144.2
813,1073,211.16
1525,1524,184.02
1525,1523,299.62
1524,1523,131.13
1524,1522,165.31
1524,1523,131.13
1522,1523,142.84
1522,1524,165.31
1522,2224,273.37
1524,2224,123.5
1522,937,135.29
1522,1070,264.67
937,1070,145.17
1069,937,184.34
1069,31,228.35
937,31,236.04
1070,937,145.17
1070,2634,160.39
937,2634,252.45
937,1069,184.34
937,2634,252.45
1069,2634,68.11
2618,1656,138.57
2618,2201,736.25
1656,2201,612.27
1657,1656,136.32
1657,2618,255.11
1656,2618,138.57
1656,1657,136.32
1656,2174,96.23
1657,2174,170.74
1054,2174,165.87
1054,109,115.11
2174,109,130.33
1054,1522,220.28
1054,2224,230.48
1522,2224,273.37
1522,1054,220.28
1522,109,132.89
1054,109,115.11
102,1651,92.97
102,1655,132.67
1651,1655,122.1
1651,102,92.97
1651,55,230.51
102,55,151.82
1047,1657,209.16
1047,2618,162.18
1657,2618,255.11
1047,102,191.47
1047,1655,123.4
102,1655,132.67
191,2420,347.64
191,56,302.21
2420,56,287.49
1051,225,299.54
1051,480,226.98
225,480,127.29
225,1051,299.54
225,1652,172.23
1051,1652,170.07
1651,1051,245.25
1651,480,201.05
1051,480,226.98
57,1651,202.33
57,55,283.78
1651,55,230.51
57,1051,327.86
57,1651,202.33
1051,1651,245.25
1545,1050,200.28
1545,1038,130.58
1050,1038,276.63
1545,2207,254.37
1545,1061,226.34
2207,1061,130.97
2207,1545,254.37
2207,1038,228.15
1545,1038,130.58
2263,2118,1185.23
2263,1116,345.13
2118,1116,1527.84
2130,2263,141.7
2130,1116,486.83
2263,1116,345.13
2137,2605,176.02
2137,2134,989.71
2605,2134,1078.57
2281,2137,631.59
2281,2134,358.12
2137,2134,989.71
2127,1121,165.84
2127,2136,209.61
1121,2136,82.4
1113,870,612.7
1113,1116,2259.41
870,1116,1976.09
2262,1113,211.8
2262,2114,267.82
1113,2114,231.39
2118,1113,961.88
2118,1116,1527.84
1113,1116,2259.41
2114,1113,231.39
2114,2118,746.94
1113,2118,961.88
2002,1113,988.77
2002,2682,690.82
1113,2682,401.78
1113,2262,211.8
1113,2682,401.78
2262,2682,240.95
241,2262,241
241,2114,309.16
2262,2114,267.82
241,1111,320.3
241,2682,164.45
1111,2682,200.07
2262,241,241
2262,2682,240.95
241,2682,164.45
291,2117,749.61
291,423,235.43
2117,423,514.18
2499,1774,202.51
2499,1775,228.2
1774,1775,317.6
1773,2499,119.91
1773,1775,151.98
2499,1775,228.2
2463,2499,261.46
2463,2322,217.82
2499,2322,101.13
1774,2499,202.51
1774,2463,145.93
2499,2463,261.46
2499,659,239.38
2499,2322,101.13
659,2322,171.78
2499,1773,119.91
2499,659,239.38
1773,659,243.63
1291,1768,117.65
1291,211,110.87
1768,211,228.52
1768,1722,128.4
1768,211,228.52
1722,211,103.28
1768,1291,117.65
1768,1300,252.73
1291,1300,220.15
1649,1768,486.49
1649,1300,233.76
1768,1300,252.73
1772,1295,183.95
1772,1294,93.8
1295,1294,253.51
1771,1772,161.26
1771,1294,118.15
1772,1294,93.8
1772,1771,161.26
1772,2614,179.28
1771,2614,131.37
1772,2614,179.28
1772,2322,351.29
2614,2322,310.66
1295,1772,183.95
1295,2322,219.84
1772,2322,351.29
1701,649,84.26
1701,81,103.03
649,81,165.8
1702,1701,256.68
1702,81,153.65
1701,81,103.03
1701,1702,256.68
1701,1282,192.59
1702,1282,132.72
2442,1698,156.84
2442,1281,242.16
1698,1281,125.58
2442,2317,219.03
2442,1706,175.28
2317,1706,128.96
1691,644,112.07
1691,2340,143.24
644,2340,98.56
1689,1691,322.55
1689,2340,450.51
1691,2340,143.24
2313,536,156.94
2313,434,191.06
536,434,133.29
79,20,107.32
79,905,104.75
20,905,212.07
20,434,142.83
20,643,101.92
434,643,107.81
20,79,107.32
20,434,142.83
79,434,125.03
1688,79,197.85
1688,905,113.26
79,905,104.75
1688,1244,109.59
1688,866,130.88
1244,866,204.12
641,1688,225.04
641,866,103.8
1688,866,130.88
79,1688,197.85
79,641,134.25
1688,641,225.04
1244,1688,109.59
1244,1690,148.84
1688,1690,147.2
1688,905,113.26
1688,1690,147.2
905,1690,93.72
2614,186,185.63
2614,661,288.67
186,661,252.83
859,186,158.17
859,2614,241.48
186,2614,185.63
186,1710,124.71
186,661,252.83
1710,661,147.12
186,859,158.17
186,2695,160.63
859,2695,164.11
1710,186,124.71
1710,2323,200.37
186,2323,146.21
186,2695,160.63
186,2323,146.21
2695,2323,160.37
1650,1771,96.82
1650,1293,108.29
1771,1293,169.4
1650,859,159.09
1650,1771,96.82
859,1771,110.11
1776,1650,118.88
1776,1293,227.17
1650,1293,108.29
859,1650,159.09
859,1776,119.06
1650,1776,118.88
1780,965,149
1780,78,185.6
965,78,141.93
965,44,149.59
965,78,141.93
44,78,226.36
1707,1702,106.26
1707,1646,82.86
1702,1646,189.12
2317,1707,116.25
2317,1706,128.96
1707,1706,233.2
1707,2317,116.25
1707,1282,185.26
2317,1282,96.02
1702,1707,106.26
1702,1282,132.72
1707,1282,185.26
652,2497,96.1
652,1646,152.33
2497,1646,96.5
1707,2497,164.75
1707,1706,233.2
2497,1706,143.81
2497,1707,164.75
2497,1646,96.5
1707,1646,82.86
2497,2673,184.1
2497,1706,143.81
2673,1706,139.24
840,2067,225.85
840,440,319.43
2067,440,343.92
625,2359,169.83
625,1645,353.01
2359,1645,305.1
1546,2359,164.43
1546,625,334.26
2359,625,169.83
2612,1546,271.04
2612,627,203.08
1546,627,222.87
2201,2612,133.02
2201,55,471.47
2612,55,604.49
2487,2612,161.55
2487,2201,206.34
2612,2201,133.02
1546,2612,271.04
1546,2487,232.61
2612,2487,161.55
2612,57,396.85
2612,55,604.49
57,55,283.78
57,2612,396.85
57,627,236.21
2612,627,203.08
2689,399,291.22
2689,1206,248.66
399,1206,332.51
1217,136,307.43
1217,2672,376.72
136,2672,218.85
1217,25,265
1217,2336,206.89
25,2336,316.63
136,1217,307.43
136,1218,141.77
1217,1218,256
1217,1205,429.92
1217,1218,256
1205,1218,477.37
1217,2336,206.89
1217,1205,429.92
2336,1205,308.15
2252,753,357.39
2252,2672,313.25
753,2672,250.37
753,2252,357.39
753,25,181.23
2252,25,324.46
753,1217,209.78
753,2672,250.37
1217,2672,376.72
1217,753,209.78
1217,25,265
753,25,181.23
2252,2542,441.72
2252,25,324.46
2542,25,512.09
25,2542,512.09
25,1982,312.84
2542,1982,210.22
137,2542,212.44
137,1219,163.46
2542,1219,375.9
2542,2252,441.72
2542,1219,375.9
2252,1219,314.61
2542,2589,160.45
2542,1982,210.22
2589,1982,326.09
2542,137,212.44
2542,2589,160.45
137,2589,290.05
1041,2669,200.28
1041,1624,298.53
2669,1624,330.39
1041,2194,263.49
1041,1040,217.55
2194,1040,464.32
1041,1624,298.53
1041,2194,263.49
1624,2194,202.54
2671,1041,289.35
2671,1040,362.29
1041,1040,217.55
2669,1041,200.28
2669,2671,193.65
1041,2671,289.35
262,1263,201.94
262,757,316.94
1263,757,272
2468,142,275.73
2468,2056,226.71
142,2056,438.2
142,2468,275.73
142,758,216.27
2468,758,431.35
2470,2061,295
2470,764,257.72
2061,764,480.45
2061,27,297.24
2061,764,480.45
27,764,183.21
1268,2061,187.28
1268,2470,140.19
2061,2470,295
2468,143,208
2468,758,431.35
143,758,223.35
143,301,188.79
143,758,223.35
301,758,203.32
301,143,188.79
301,757,297.78
143,757,380.8
143,262,411.43
143,757,380.8
262,757,316.94
262,143,411.43
262,2468,203.43
143,2468,208
945,2051,186.12
945,254,253
2051,254,102.57
246,2051,256.85
246,945,224.97
2051,945,186.12
254,2051,102.57
254,1264,636.34
2051,1264,643.08
2051,246,256.85
2051,1264,643.08
246,1264,540.63
2053,1224,545.62
2053,1227,296.11
1224,1227,685.67
1226,8,410.63
1226,1224,259.36
8,1224,163.2
1935,1222,158.68
1935,824,142.35
1222,824,301.03
2376,1331,358.08
2376,1934,159.4
1331,1934,198.68
557,1937,157.51
557,725,202.08
1937,725,276.34
1936,557,215.01
1936,725,161.05
557,725,202.08
1308,380,152.12
1308,1919,259.66
380,1919,107.54
380,1308,152.12
380,1914,314.53
1308,1914,223.68
1915,930,284.65
1915,1914,201.67
930,1914,151.71
930,380,162.82
930,1914,151.71
380,1914,314.53
380,930,162.82
380,2535,252.43
930,2535,160.06
380,2145,168.56
380,1919,107.54
2145,1919,143.32
352,1220,164.71
352,1925,165.98
1220,1925,299.75
1220,697,139.39
1220,1925,299.75
697,1925,222.18
1220,352,164.71
1220,936,126.66
352,936,237.1
1922,1220,193.49
1922,936,220.94
1220,936,126.66
391,975,166.63
391,698,338.81
975,698,177.9
391,832,134.16
391,699,130.82
832,699,264.98
832,391,134.16
832,1874,123.21
391,1874,192.22
1926,1928,142.63
1926,698,249.74
1928,698,131.05
1928,391,245.64
1928,698,131.05
391,698,338.81
391,1928,245.64
391,1874,192.22
1928,1874,233.39
351,1906,178.97
351,688,250.14
1906,688,235.53
351,688,250.14
351,1907,104.44
688,1907,190.55
131,351,260.84
131,1907,156.4
351,1907,104.44
1952,128,164.1
1952,703,354.59
128,703,228.77
1906,1952,199.33
1906,703,391.91
1952,703,354.59
193,549,240.66
193,300,214.98
549,300,410.35
917,193,260.39
917,300,94.47
193,300,214.98
975,193,147.86
975,917,112.53
193,917,260.39
193,391,265.47
193,699,134.65
391,699,130.82
391,193,265.47
391,975,166.63
193,975,147.86
133,131,244.61
133,300,237.71
131,300,323.62
549,133,204.78
549,300,410.35
133,300,237.71
173,193,228.38
173,699,363.03
193,699,134.65
193,173,228.38
193,549,240.66
173,549,189.03
921,1876,222.95
921,1387,189.24
1876,1387,187.02
746,876,146.72
746,156,256.92
876,156,282.54
1406,273,101.57
1406,156,212.65
273,156,224.02
273,1406,101.57
273,1876,192.2
1406,1876,160.3
921,273,195.67
921,1876,222.95
273,1876,192.2
273,921,195.67
273,1386,230.07
921,1386,285.36
2488,251,177.01
2488,1945,388.89
251,1945,374.43
2233,1875,195.28
2233,1874,335.85
1875,1874,178.92
1875,832,234.01
1875,1874,178.92
832,1874,123.21
1875,2233,195.28
1875,566,299.91
2233,566,162.25
832,1875,234.01
832,566,476.34
1875,566,299.91
1234,396,255.16
1234,1905,142.72
396,1905,131.82
1234,2152,117.96
1234,396,255.16
2152,396,281.69
1906,1234,92.18
1906,1905,206.38
1234,1905,142.72
2152,1234,117.96
2152,1906,210.14
1234,1906,92.18
52,1254,226.73
52,552,161.71
1254,552,283.62
1254,2670,184.62
1254,552,283.62
2670,552,202.86
1254,1885,148.17
1254,2670,184.62
1885,2670,297.15
1889,929,185.37
1889,717,160.57
929,717,229.87
1890,1889,226
1890,717,147.79
1889,717,160.57
1889,1890,226
1889,1892,240.96
1890,1892,98.93
2670,1889,344.92
2670,1892,103.96
1889,1892,240.96
1885,1889,151.21
1885,2670,297.15
1889,2670,344.92
1943,2676,450.56
1943,2402,203.78
2676,2402,246.78
1943,2402,203.78
1943,1941,308.37
2402,1941,512.15
1942,1943,157.45
1942,1941,150.92
1943,1941,308.37
174,1946,303.01
174,1248,248.64
1946,1248,301.81
1250,1946,177.72
1250,1243,168.65
1946,1243,346.37
1946,174,303.01
1946,1243,346.37
174,1243,266.57
700,1243,259.8
700,2148,108.94
1243,2148,201.11
700,1250,133.9
700,1243,259.8
1250,1243,168.65
1877,349,178.96
1877,251,244.28
349,251,242.5
1877,921,149.61
1877,1387,177.6
921,1387,189.24
921,1877,149.61
921,251,393.89
1877,251,244.28
1385,1877,773.08
1385,1387,670.17
1877,1387,177.6
349,1877,178.96
349,1385,594.12
1877,1385,773.08
251,565,257.08
251,1873,183.52
565,1873,384.4
349,565,132.15
349,251,242.5
565,251,257.08
2150,353,124.72
2150,1942,167.45
353,1942,141.6
2149,2150,137.15
2149,1941,153.82
2150,1941,236.39
2150,1942,167.45
2150,1941,236.39
1942,1941,150.92
2269,2507,333.55
2269,2662,612.63
2507,2662,731.8
2507,2124,510.97
2507,2662,731.8
2124,2662,512.54
204,2102,504.38
204,1160,305.55
2102,1160,273.69
2627,2102,245.08
2627,2476,284.58
2102,2476,134.83
1160,2102,273.69
1160,2627,339.44
2102,2627,245.08
2102,204,504.38
2102,2506,257
204,2506,247.38
2104,247,209.3
2104,846,209.45
247,846,233.06
2104,1153,229.9
2104,247,209.3
1153,247,321.68
2104,846,209.45
2104,503,261.69
846,503,295.61
2104,503,261.69
2104,2476,393.01
503,2476,546.6
2102,2104,469.46
2102,2476,134.83
2104,2476,393.01
1153,2104,229.9
1153,2506,197.63
2104,2506,381.04
2104,2102,469.46
2104,2506,381.04
2102,2506,257
1748,680,122.79
1748,1461,309.98
680,1461,187.19
680,2454,257.16
680,433,318.12
2454,433,412.34
2454,680,257.16
2454,1748,175.76
680,1748,122.79
1752,2454,157.69
1752,1453,141.88
2454,1453,185.68
2454,1752,157.69
2454,433,412.34
1752,433,317.11
1752,1454,181.92
1752,433,317.11
1454,433,135.19
338,2512,608.14
338,1721,200.85
2512,1721,807.45
2512,394,839.37
2512,1721,807.45
394,1721,181.67
339,1727,238.07
339,530,139.91
1727,530,164.62
394,339,213.5
394,530,147.85
339,530,139.91
315,116,294.97
315,2352,274.5
116,2352,143.82
935,1757,243.05
935,1471,192.87
1757,1471,245.19
1757,1469,232.48
1757,1471,245.19
1469,1471,205.88
2455,817,418.52
2455,118,218.49
817,118,326.78
1761,116,177.08
1761,315,199.8
116,315,294.97
1759,685,233.21
1759,2250,93.54
685,2250,139.67
1469,685,398.14
1469,1759,282.73
685,1759,233.21
685,1758,126.07
685,2250,139.67
1758,2250,242.62
684,2248,378.68
684,817,243.53
2248,817,279.38
684,1463,823.25
684,1755,377.77
1463,1755,445.48
1463,684,823.25
1463,817,579.72
684,817,243.53
395,935,153.69
395,1733,246.35
935,1733,390.13
2,395,225.43
2,1733,348.57
395,1733,246.35
395,1757,197.95
395,935,153.69
1757,935,243.05
2533,1568,381.68
2533,2157,160.46
1568,2157,459.86
2533,2628,134.24
2533,1568,381.68
2628,1568,320.37
2533,2157,160.46
2533,64,298.4
2157,64,137.94
472,2533,318.94
472,64,196.56
2533,64,298.4
2628,1567,184.15
2628,1107,231.8
1567,1107,169.67
958,1567,347.39
958,103,305.33
1567,103,169.32
1567,472,156.17
1567,103,169.32
472,103,101
1107,1567,169.67
1107,61,220.03
1567,61,198.1
1567,958,347.39
1567,61,198.1
958,61,149.29
2533,1567,243.46
2533,2628,134.24
1567,2628,184.15
1567,2533,243.46
1567,472,156.17
2533,472,318.94
2169,306,118.42
2169,554,95.61
306,554,70.62
306,2525,77.76
306,554,70.62
2525,554,103.25
306,1339,86.54
306,2525,77.76
1339,2525,164.3
2595,1304,250.1
2595,1302,522.11
1304,1302,313.21
1306,2595,238.59
1306,1302,535.97
2595,1302,522.11
2155,927,215.76
2155,87,195.48
927,87,134.68
394,1472,160.06
394,1721,181.67
1472,1721,227.84
2251,1726,131.24
2251,1733,337.62
1726,1733,377.89
1726,2251,131.24
1726,1736,277.78
2251,1736,188.18
2607,1726,340.05
2607,1736,398.08
1726,1736,277.78
1552,957,348.77
1552,1551,301.72
957,1551,94.68
471,1552,193.8
471,615,173.81
1552,615,174.48
60,59,331.85
60,61,198.81
59,61,334.82
958,60,121.62
958,61,149.29
60,61,198.81
1555,60,117.77
1555,958,237.01
60,958,121.62
290,216,163
290,614,193.96
216,614,221.99
470,290,122.96
470,614,201.36
290,614,193.96
290,470,122.96
290,435,171.26
470,435,123.4
59,290,292.38
59,435,139.87
290,435,171.26
60,290,358.03
60,59,331.85
290,59,292.38
290,60,358.03
290,216,163
60,216,195.03
604,607,204.31
604,1102,201.07
607,1102,333.49
1549,1550,415.87
1549,957,267.04
1550,957,148.83
1550,1549,415.87
1550,1484,157.75
1549,1484,362.55
1550,1106,113.2
1550,614,327.85
1106,614,214.65
1551,1550,178.85
1551,614,312.52
1550,614,327.85
957,1550,148.83
957,1551,94.68
1550,1551,178.85
392,1550,135.04
392,1484,288.44
1550,1484,157.75
1550,392,135.04
1550,1106,113.2
392,1106,164.54
1106,2635,266.85
1106,393,221.84
2635,393,342.46
2635,2236,329.3
2635,393,342.46
2236,393,544.96
392,2635,253.4
392,1106,164.54
2635,1106,266.85
1549,1587,195.64
1549,1484,362.55
1587,1484,202.09
1587,1549,195.64
1587,1104,267.44
1549,1104,125.94
1105,1587,577
1105,1104,309.56
1587,1104,267.44
1587,1105,577
1587,1099,839.44
1105,1099,312.13
2591,1587,743.02
2591,1099,281.68
1587,1099,839.44
1586,1587,490.74
1586,2591,252.28
1587,2591,743.02
2226,2520,228.77
2226,602,171.05
2520,602,101.73
2520,2226,228.77
2520,2228,392.66
2226,2228,247.81
2226,2647,218.22
2226,2228,247.81
2647,2228,217.92
2452,1443,126.75
2452,1741,198.82
1443,1741,267.89
1742,1443,246.88
1742,2452,180.3
1443,2452,126.75
1741,1443,267.89
1741,1740,195.06
1443,1740,131.26
1740,1443,131.26
1740,541,206.39
1443,541,194.8
1443,1739,157.94
1443,541,194.8
1739,541,267.19
1739,1443,157.94
1739,408,216.95
1443,408,224.34
1443,1742,246.88
1443,408,224.34
1742,408,164.68
196,2184,219.54
196,983,486.05
2184,983,397.26
1465,316,418.36
1465,2029,333.39
316,2029,751.75
2207,2537,428.18
2207,1061,130.97
2537,1061,327.61
2420,2537,933.71
2420,1223,1445.88
2537,1223,512.17
625,2537,792.35
625,2420,293.76
2537,2420,933.71
2537,1645,528.41
2537,1061,327.61
1645,1061,247.49
2537,625,792.35
2537,1645,528.41
625,1645,353.01
2126,2430,197.99
2126,1184,163.2
2430,1184,361.19
2430,2126,197.99
2430,849,189.02
2126,849,272.61
1636,1637,244.01
1636,1017,518.47
1637,1017,274.46
1637,638,342.85
1637,1015,385.39
638,1015,95.78
1214,1637,2203.84
1214,1015,2529.3
1637,1015,385.39
1017,1637,274.46
1017,1214,2104.05
1637,1214,2203.84
487,2196,380.56
487,1626,161.04
2196,1626,380.88
487,1637,378.85
487,1636,134.84
1637,1636,244.01
616,1636,390.23
616,1017,136.4
1636,1017,518.47
616,1017,136.4
616,1638,257.28
1017,1638,145.69
613,1531,168.93
613,810,159.15
1531,810,227.23
1531,613,168.93
1531,2214,259.01
613,2214,155.28
2214,613,155.28
2214,2216,148.22
613,2216,130.88
613,1537,226.55
613,2216,130.88
1537,2216,237.11
1537,613,226.55
1537,810,67.4
613,810,159.15
1062,1537,161.75
1062,810,229.15
1537,810,67.4
1062,593,107.52
1062,1537,161.75
593,1537,232.13
1536,1062,222.49
1536,810,53.71
1062,810,229.15
1537,460,236.28
1537,2437,83.92
460,2437,152.36
593,460,114.51
593,1537,232.13
460,1537,236.28
2437,460,152.36
2437,1064,201.26
460,1064,138.03
460,1462,240.79
460,1064,138.03
1462,1064,129.27
1538,460,164.21
1538,593,155.27
460,593,114.51
1062,1538,197.86
1062,593,107.52
1538,593,155.27
1538,1060,187.09
1538,1063,340.89
1060,1063,157.61
1462,1538,189.89
1462,1063,183.98
1538,1063,340.89
460,1538,164.21
460,1462,240.79
1538,1462,189.89
415,1592,202.17
415,1598,428.83
1592,1598,226.66
2482,1592,182.9
2482,415,289.93
1592,415,202.17
1592,1020,234.29
1592,1598,226.66
1020,1598,174.35
1592,2482,182.9
1592,1020,234.29
2482,1020,262.09
1025,2485,189.43
1025,2483,268.37
2485,2483,132.44
2485,1025,189.43
2485,475,288.23
1025,475,297.07
1025,1021,259.18
1025,2203,266.9
1021,2203,148.26
1021,1025,259.18
1021,2483,213.38
1025,2483,268.37
1021,1020,344.62
1021,2203,148.26
1020,2203,235.54
1021,2198,344.08
1021,1020,344.62
2198,1020,313.46
1609,475,264.03
1609,1026,187.97
475,1026,318.68
1609,1618,182.69
1609,475,264.03
1618,475,352.68
1609,1617,387.94
1609,1618,182.69
1617,1618,221.84
2688,2200,187.65
2688,1619,298.72
2200,1619,165.79
2200,1609,412.16
2200,1619,165.79
1609,1619,328.2
1609,2200,412.16
1609,1617,387.94
2200,1617,199.25
1599,1571,176.85
1599,2198,246.28
1571,2198,323.92
1599,1021,215.8
1599,2483,283.66
1021,2483,213.38
1021,1599,215.8
1021,2198,344.08
1599,2198,246.28
1617,1616,265.84
1617,1618,221.84
1616,1618,365.34
1571,2199,231.76
1571,1604,241.88
2199,1604,303.41
1022,2688,216.91
1022,1643,200.22
2688,1643,384.08
1640,2532,277.5
1640,1042,352.78
2532,1042,312.37
1640,1042,352.78
1640,2393,925.76
1042,2393,845.17
1635,1640,338.47
1635,2393,1180.94
1640,2393,925.76
1640,1635,338.47
1640,1029,276.25
1635,1029,308.26
1632,1640,309.86
1632,1029,398.68
1640,1029,276.25
1640,1632,309.86
1640,2532,277.5
1632,2532,238.58
2531,1085,424.18
2531,1099,468.95
1085,1099,84.43
1570,2531,194.54
1570,1099,274.41
2531,1099,468.95
1033,282,1133.2
1033,1034,1305.17
282,1034,222.28
1634,1033,614.81
1634,1034,1252.25
1033,1034,1305.17
1033,865,237.49
1033,282,1133.2
865,282,923.12
2205,282,220.48
2205,171,445.26
282,171,263.35
1032,2205,379.07
1032,171,257.57
2205,171,445.26
282,2205,220.48
282,1034,222.28
2205,1034,223.95
2205,1035,172.76
2205,1034,223.95
1035,1034,239.15
2205,1036,370.68
2205,1035,172.76
1036,1035,317.61
2205,477,429.47
2205,1036,370.68
477,1036,129.82
2205,1032,379.07
2205,477,429.47
1032,477,432.03
1417,2295,39.37
1417,451,98.86
2295,451,86.96
2295,2583,123.24
2295,451,86.96
2583,451,53.17
2295,1417,39.37
2295,1415,84.87
1417,1415,72.61
2583,2295,123.24
2583,2383,346
2295,2383,419.14
2295,1418,132.68
2295,2383,419.14
1418,2383,549.58
1418,2295,132.68
1418,1415,52.44
2295,1415,84.87
2569,1148,183.51
2569,880,75.48
