id,long,lat
X1639,-122.4395932,37.7138642667
X1640,-121.953750062,37.8212958125
X1641,-121.91668212,37.76561896
X1642,-121.893827147,37.7472028529
X1643,-121.966931051,37.9383914359
X1644,-122.212783632,37.9514881435
X1645,-122.285481364,38.0140646818
X1646,-122.420209,37.73419255
X1647,-122.444589158,37.7096811053
X1648,-122.455894815,37.7585294815
X1649,-122.4678544,37.7630497
X1650,-122.47017735,37.7521236
X1651,-122.330337588,37.940684
X1652,-122.355257611,37.9485713333
X1653,-122.388218241,37.9402097759
X1654,-122.342308538,37.9121820385
X1655,-122.3350515,37.9309025
X1656,-122.295595969,37.9238288125
X1657,-122.306789538,37.9171241538
X1658,-122.298070231,37.901644
X1659,-122.2763025,37.9097187727
X1660,-121.827564077,37.343669
X1661,-120.970586447,38.5822535329
X1662,-120.958684346,38.6882813269
X1663,-121.255171687,38.7243109375
X1664,-121.295068333,38.7285668571
X1665,-121.299283071,38.7833103571
X1666,-121.319808056,38.7671948889
X1667,-121.076920423,38.8924251154
X1668,-121.379965647,38.8643180588
X1669,-121.065614314,38.9825281
X1670,-120.940508267,38.6312662148
X1671,-121.010513431,38.676771
X1672,-120.93410046,38.7741155155
X1673,-120.687457038,38.7515658987
X1674,-122.4158068,37.7831439
X1675,-121.021816973,39.0090121067
X1676,-120.62588381,38.731465419
X1677,-122.43170375,37.806827625
X1678,-120.877170263,38.5916656488
X1679,-121.047830179,38.6675486923
X1680,-121.072424676,38.9072400294
X1681,-121.143573667,38.8898398958
X1682,-122.43895645,37.7695572
X1683,-121.124361019,38.7863918774
X1684,-121.241547079,38.7290688947
X1685,-122.237881733,37.7388426333
X1686,-122.39929405,37.7996886
X1687,-122.4102145,37.7991445
X1688,-122.413441818,37.7931774545
X1689,-122.40492925,37.7903160625
X1690,-122.409916222,37.7910867778
X1691,-122.4119478,37.7857339
X1692,-122.410909368,37.7796994737
X1693,-121.2292186,37.8189108667
X1694,-122.4018235,37.782115625
X1695,-122.330981,37.78442025
X1696,-122.444054158,37.7589932632
X1697,-122.445207552,37.7523069655
X1698,-122.419153308,37.7594955385
X1699,-122.43042475,37.7542650833
X1700,-122.429407727,37.7493867273
X1701,-122.438464095,37.7453354762
X1702,-122.42986705,37.7373654
X1703,-122.406246143,37.7592165
X1704,-122.410746667,37.7514255556
X1705,-122.402072733,37.7342566667
X1706,-122.414468174,37.7438921304
X1707,-122.421551,37.737591
X1708,-121.288450818,37.8184494545
X1709,-121.028218008,37.7763378462
X1710,-122.487042714,37.7321393333
X1711,-121.248743073,37.716223199
X1712,-121.224700704,37.7828254074
X1713,-121.495387292,37.7177623958
X1714,-121.365699673,37.785422708
X1715,-121.443785273,37.7506137273
X1716,-121.421968833,37.7316816667
X1717,-121.2852573,37.7191805643
X1718,-122.479755125,37.7193140625
X1719,-121.473834897,37.6023648763
X1720,-122.504795385,37.7420476154
X1721,-122.165755109,37.4877005
X1722,-122.469234846,37.7845673077
X1723,-122.421914929,37.6224175
X1724,-122.146013524,37.4670266667
X1725,-122.186082263,37.4437014211
X1726,-122.194161111,37.4350712593
X1727,-122.210496579,37.4722624211
X1728,-122.409885167,37.623597625
X1729,-122.371268714,37.5920049048
X1730,-122.416428238,37.6874868254
X1731,-122.456160833,37.6975320333
X1732,-122.491142939,37.677028697
X1733,-122.215622933,37.4451035778
X1734,-122.186630944,37.4667540556
X1735,-122.344939667,37.5676754
X1736,-122.205007333,37.4236038333
X1737,-122.216238216,37.3769255603
X1738,-122.48824113,37.6909167391
X1739,-122.46566652,37.68770384
X1740,-122.478626524,37.669026
X1741,-122.4707228,37.65755445
X1742,-122.455580667,37.6626734286
X1743,-122.406448222,37.6280331852
X1744,-122.418731,37.6012381538
X1745,-122.387677129,37.5794577258
X1746,-122.331794937,37.5813754375
X1747,-122.2939335,37.572573375
X1748,-122.326385077,37.5624295385
X1749,-122.338779532,37.5284598085
X1750,-122.345319241,37.5230016207
X1751,-122.31206081,37.5328122381
X1752,-122.31371425,37.5441923125
X1753,-122.259472,37.5518346667
X1754,-122.262879844,37.5414653125
X1755,-122.28414563,37.5457198519
X1756,-122.311309759,37.516922069
X1757,-122.234508464,37.4676851429
X1758,-122.283182862,37.4974649846
X1759,-122.269054595,37.4632455316
X1760,-122.248618771,37.4802314
X1761,-122.242172111,37.4845182222
X1762,-122.278002667,37.408732766
X1763,-122.294931366,37.3269553745
X1764,-122.488785538,37.7825619231
X1765,-121.265641793,38.8568456552
X1766,-121.2609015,38.8751817059
X1767,-121.315894567,38.8593335333
X1768,-122.468492154,37.7773763846
X1769,-120.942860551,39.9358738717
X1770,-122.491327,37.7532112
X1771,-122.466901,37.7483317917
X1772,-122.456779545,37.7434918182
X1773,-122.453360692,37.7192161538
X1774,-122.468507286,37.7192148571
X1775,-122.456727955,37.7151324091
X1776,-122.482154231,37.7526957692
X1777,-122.496623467,37.7770320667
X1778,-122.504672667,37.7795518333
X1779,-122.491768333,37.7250472963
X1780,-122.390871235,37.7369148235
X1781,-122.398812375,37.7538865
X1782,-123.006847545,37.6984813636
X1783,-122.418493897,37.7173081724
X1784,-121.298937476,37.9524638095
X1785,-121.290130048,37.9439841905
X1786,-121.319049794,37.9398047647
X1787,-121.327516273,37.9781965455
X1788,-121.299618167,37.9855641667
X1789,-121.256882467,37.9758386667
X1790,-121.279385762,37.9261740952
X1791,-121.356474,38.0235927857
X1792,-121.3173271,38.0239143
X1793,-121.301749933,37.9965341333
X1794,-121.301486,38.0253444444
X1795,-121.294906647,38.0066421176
X1796,-121.178209451,38.0211086056
X1797,-121.31596506,38.168383
X1798,-121.2979868,38.1229468
X1799,-121.298787917,38.1072728333
X1800,-121.467008743,37.9116017975
X1801,-121.146783976,38.1649202143
X1802,-121.106937561,38.2445279439
X1803,-121.051110699,38.0382200531
X1804,-121.978589927,36.9972830732
X1805,-121.970279769,36.9643763462
X1806,-121.91870301,37.02629725
X1807,-121.930618375,36.9865803281
X1808,-121.876156,36.9800284416
X1809,-121.8107675,36.903044
X1810,-121.44290885,38.5522256
X1811,-121.364410176,36.8059957451
X1812,-121.3767516,38.68709205
X1813,-121.805882766,37.010871378
X1814,-121.476553231,38.562228
X1815,-121.410230462,38.5775883846
X1816,-121.406716111,38.5851842222
X1817,-121.358979263,38.5813786316
X1818,-121.341715687,38.5861993125
X1819,-121.390749,38.6254127333
X1820,-121.408372286,38.6201302857
X1821,-121.419821636,38.6427070909
X1822,-121.442456727,38.6230726364
X1823,-121.455532333,38.6164464583
X1824,-122.017369727,37.3443971364
X1825,-122.058318333,37.343072875
X1826,-122.0415868,37.3555352667
X1827,-122.041317333,37.364942
X1828,-121.359553385,38.6870688462
X1829,-122.002588,37.361297087
X1830,-122.030837923,37.3728982308
X1831,-122.006361676,37.3805370588
X1832,-122.061214,37.3794542727
X1833,-122.056913423,37.3989824615
X1834,-122.079772533,37.3898666
X1835,-121.509745435,38.555384
X1836,-121.446194154,38.6608686154
X1837,-121.46084015,38.68233555
X1838,-122.07208268,37.36961564
X1839,-121.473745125,38.6297280625
X1840,-121.55306669,38.6448747241
X1841,-121.542423097,38.6217189355
X1842,-121.492573966,38.6441159655
X1843,-121.526632941,38.6734667941
X1844,-121.5030913,38.6762831
X1845,-121.57181384,38.66044392
X1846,-121.482953,38.5482265455
X1847,-122.094501171,37.3839725429
X1848,-122.100999083,37.3716835278
X1849,-122.115922583,37.375289875
X1850,-122.121451345,37.3926597586
X1851,-122.133492952,37.4466366667
X1852,-122.15809075,37.422516625
X1853,-122.098537167,37.35385625
X1854,-121.317305571,38.673054381
X1855,-121.435162,38.5430392857
X1856,-121.815020933,37.3434700667
X1857,-121.39387732,38.71412668
X1858,-121.376760611,38.7209291667
X1859,-121.355864882,38.7121981176
X1860,-121.337716769,38.6314546154
X1861,-121.336116619,38.601344
X1862,-121.30274575,38.6429768333
X1863,-121.259117417,38.6594096667
X1864,-121.302366611,38.6984894444
X1865,-121.326637444,38.6817433333
X1866,-121.332560929,38.6663235
X1867,-121.395156083,38.5603061667
X1868,-121.892078529,37.3591894706
X1869,-122.129596596,37.3535617128
X1870,-121.8550198,37.2211894
X1871,-121.891223409,37.2282869091
X1872,-121.884440727,37.2441774091
X1873,-121.767950531,37.2552461837
X1874,-121.868800389,37.2605161667
X1875,-121.85893381,37.25295
X1876,-121.8245145,37.2303154286
X1877,-121.794289,37.2331172439
X1878,-121.4549331,38.57927425
X1879,-121.487878182,38.5722026364
X1880,-121.459549077,38.5682072308
X1881,-121.432679571,38.5358054762
X1882,-121.489870083,38.5241329167
X1883,-121.4785037,38.5336188
X1884,-121.8467405,37.3619199167
X1885,-121.849838412,37.3837236471
X1886,-121.82837924,37.37410632
X1887,-121.814907448,37.3647102759
X1888,-121.819531392,37.3826916667
X1889,-121.8548303,37.3889928
X1890,-121.871995857,37.3865187143
X1891,-121.892346206,37.3763416765
X1892,-121.86853525,37.3726857
X1893,-121.882699235,37.3993698824
X1894,-121.8981748,37.4411295333
X1895,-121.870403778,37.4256329444
X1896,-121.629184171,37.0302692439
X1897,-121.429291844,38.5872446875
X1898,-121.427523429,38.603644
X1899,-121.512493148,38.501054037
X1900,-121.52487112,38.5092624
X1901,-121.448396,38.4864628235
X1902,-121.420502714,38.5617957857
X1903,-121.906678556,37.3404527037
X1904,-121.883756667,37.3350324167
X1905,-121.878642071,37.3476257857
X1906,-121.866221455,37.3456712727
X1907,-121.87579575,37.330111
X1908,-121.847235131,37.4309288033
X1909,-121.865941369,37.4586222308
X1910,-121.964568667,37.3595505
X1911,-121.991329765,37.3609829412
X1912,-121.986022818,37.3422173636
X1913,-121.9464625,37.35102
X1914,-121.956294083,37.3303244167
X1915,-121.971971375,37.33103125
X1916,-121.99187075,37.3017636071
X1917,-121.9861785,37.3138942917
X1918,-121.974764062,37.30359775
X1919,-121.931153375,37.3219832917
X1920,-121.925143,37.3129527368
X1921,-121.920654458,37.2985692917
X1922,-121.915770042,37.2898789583
X1923,-121.926982455,37.2869597273
X1924,-121.938618433,37.2711996667
X1925,-121.923185519,37.2561908519
X1926,-121.898504412,37.2637504706
X1927,-121.885597,37.2512252857
X1928,-121.884511737,37.2681923158
X1929,-121.945703111,37.3024686111
X1930,-121.949435963,37.2753258519
X1931,-121.970698316,37.2895449474
X1932,-121.963201632,37.2761031579
X1933,-121.954588794,37.2419256765
X1934,-121.988473147,37.2188576105
X1935,-121.967420176,37.2483347353
X1936,-122.005592825,37.25950625
X1937,-122.017394833,37.2886216667
X1938,-121.821735667,37.2905052778
X1939,-121.833551,37.31145825
X1940,-121.837284412,37.3020788235
X1941,-121.769699114,37.3531509545
X1942,-121.774260619,37.3320428095
X1943,-121.763982098,37.3264311961
X1944,-122.402249364,37.7215028182
X1945,-121.772226122,37.282141102
X1946,-121.804682357,37.3069111429
X1947,-122.058202508,37.2720746508
X1948,-122.06385252,37.29799206
X1949,-122.0293881,37.30276415
X1950,-121.840092875,37.3330228125
X1951,-122.412391583,37.7131399167
X1952,-121.853121211,37.3449608421
X1953,-120.374467895,39.2352510391
X1954,-121.156167484,37.7270440323
X1955,-122.494313758,37.5417937143
X1956,-121.277513417,38.6719895833
X1957,-121.2839466,38.7163294
X1958,-121.2553214,38.6869645333
X1959,-121.235936412,38.7003762353
X1960,-121.205078,38.7032538571
X1961,-121.151905136,38.6813344545
X1962,-121.174599227,38.6753172727
X1963,-121.182311739,38.6516567826
X1964,-121.124914571,38.6770408571
X1965,-121.516292439,37.0096893415
X1966,-121.571332188,37.0155943125
X1967,-121.996634881,36.9980870476
X1968,-122.064561811,36.9741688108
X1969,-122.0160498,36.97418
X1970,-122.027040615,36.9668475769
X1971,-121.742120893,36.9217605
X1972,-121.770409194,36.9061960645
X1973,-121.120385414,38.6679676552
X1974,-121.24770924,38.6300694
X1975,-121.236276154,38.5520515385
X1976,-121.297160548,38.4709213333
X1977,-121.316776375,38.4681988125
X1978,-121.769572143,36.9311047143
X1979,-121.792383063,36.9380960938
X1980,-122.160475529,37.0874463606
X1981,-122.087213489,37.0786250638
X1982,-122.001246361,38.3524398889
X1983,-121.133738752,38.2937967238
X1984,-121.271068968,38.2616498387
X1985,-121.428809538,38.4025970769
X1986,-121.428448357,38.3878927143
X1987,-121.408108333,38.4293923889
X1988,-121.37542708,36.83192964
X1989,-122.036779063,37.0980600208
X1990,-121.847925905,38.4426921905
X1991,-121.939671409,38.2601053409
X1992,-121.899199638,37.0844579043
X1993,-122.031033062,38.247292125
X1994,-121.999778,38.2485179333
X1995,-122.035862585,38.4262449532
X1996,-122.233432609,38.136330913
X1997,-122.43966751,38.3206876458
X1998,-122.527814423,38.3081797928
X1999,-121.604369879,38.6949248106
X2000,-122.227661579,38.1484189474
X2001,-122.64120731,38.2658814828
X2002,-122.630511841,38.202457619
X2003,-122.654590229,38.2433101714
X2004,-122.905677099,38.4781140423
X2005,-122.046565514,38.5766434769
X2006,-122.808315642,38.0488547695
X2007,-121.421576412,39.1500136682
X2008,-122.64277885,38.5184462383
X2009,-123.01252708,38.4780445089
X2010,-122.741601433,38.5796550821
X2011,-122.826753564,38.6161483
X2012,-122.177745188,38.0589942187
X2013,-122.19452631,38.1053116897
X2014,-122.987736617,38.3773291917
X2015,-121.879663086,36.4955202105
X2016,-122.166764688,38.0625093125
X2017,-121.384005655,36.5736848629
X2018,-121.08101226,37.5450724046
X2019,-122.105873601,39.9011656884
X2020,-122.221065382,38.2346003949
X2021,-122.351020722,38.3780879272
X2022,-122.2174625,38.0723695
X2023,-122.2436708,38.08882876
X2024,-122.258202,38.1018043077
X2025,-122.472706567,38.4755111106
X2026,-122.544917949,38.6068712051
X2027,-122.250243438,38.1121548125
X2028,-122.267776556,38.1173471111
X2029,-122.141055407,38.1569657901
X2030,-121.110939414,39.1692290733
X2031,-120.322731225,37.928009935
X2032,-121.007949667,37.6019527273
X2033,-120.966034294,37.6044791765
X2034,-120.966708786,37.6160615357
X2035,-120.639189158,37.6848222178
X2036,-120.919430147,37.6034011471
X2037,-121.144943893,37.4683209643
X2038,-120.789479889,37.5121627778
X2039,-120.861908382,37.4715624118
X2040,-120.834196,37.49129864
X2041,-120.834965389,37.5133518333
X2042,-121.621378767,39.1569819
X2043,-121.612047136,39.1345761818
X2044,-121.612809,39.1215632222
X2045,-121.656981783,39.119812
X2046,-121.655409364,39.0991238636
X2047,-121.637070735,39.1679735882
X2048,-121.67701862,39.2344794674
X2049,-122.703152616,38.3148777671
X2050,-122.707063677,38.3211298387
X2051,-122.699183826,38.3574852174
X2052,-122.684872619,38.3384971905
X2053,-122.6816646,38.3272953
X2054,-121.538720634,38.8841444286
X2055,-122.214105975,39.9215909375
X2056,-122.731775037,38.439169037
X2057,-122.62467901,38.41441269
X2058,-122.598761604,38.4217960901
X2059,-122.655978795,38.4636355
X2060,-122.775520892,38.4981601892
X2061,-122.749243609,38.4571715652
X2062,-122.803496968,38.4746215714
X2063,-122.79920482,38.4305825574
X2064,-122.734254042,38.418664625
X2065,-122.775296612,38.39057985
X2066,-122.30440945,38.3356719
X2067,-122.319112579,38.3150965789
X2068,-122.801778622,38.3838181351
X2069,-122.3315404,38.3325170667
X2070,-122.326134621,38.2951377586
X2071,-122.794675468,38.3400427234
X2072,-122.881187232,38.3434876
X2073,-123.016770505,38.8094419907
X2074,-122.280449277,38.2034294096
X2075,-120.795008154,37.8405296098
X2076,-121.058460552,37.7374398476
X2077,-120.94907,37.6596165
X2078,-122.478840206,38.5078656176
X2079,-121.051693472,39.1200249551
X2080,-121.098936125,39.0752902422
X2081,-121.069833471,39.2361100857
X2082,-121.766356353,38.6595322941
X2083,-121.030470068,39.2156828108
X2084,-120.261070247,39.3373698082
X2085,-120.179977853,39.3432113382
X2086,-121.740737923,38.6711926923
X2087,-121.594081163,39.1485152791
X2088,-121.587580935,39.1069465217
X2089,-121.5447035,39.0872675
X2090,-121.404566343,39.0346375051
X2091,-120.49441135,37.3087835
X2092,-120.477447154,37.3054325385
X2093,-120.451755042,37.3054834583
X2094,-120.478371222,37.2822213704
X2095,-120.419840682,37.3479480227
X2096,-120.353936027,37.3803641727
X2097,-120.822425045,37.0617069091
X2098,-120.621570111,36.9794149722
X2099,-120.423355775,37.29395285
X2100,-121.622863036,36.7298597143
X2101,-121.620766893,36.7144239643
X2102,-121.633039,36.6823035143
X2103,-121.609540556,36.6874087222
X2104,-121.655782056,36.6753905
X2105,-122.540258968,38.104853129
X2106,-121.669307375,36.688957625
X2107,-121.768617449,36.8752151685
X2108,-121.693503981,36.8444331553
X2109,-121.6751938,36.8165975333
X2110,-121.918775015,36.5512784559
X2111,-121.913836111,36.6192243889
X2112,-121.929965037,36.6254438889
X2113,-121.800028818,36.7112006061
X2114,-122.58445992,38.09718464
X2115,-122.560678667,38.0899185238
X2116,-122.518935,38.0552862093
X2117,-122.496407,38.0036402542
X2118,-122.589790186,38.0353706143
X2119,-122.550286333,37.9841916061
X2120,-122.537230879,37.9699478182
X2121,-122.501421359,37.9600717179
X2122,-121.818813092,36.5764868716
X2123,-121.855712659,36.59465575
X2124,-121.798244118,36.6530327059
X2125,-121.749574827,36.8370865433
X2126,-122.274750107,38.2882257857
X2127,-122.522474394,37.9015588485
X2128,-121.572595952,38.5457052381
X2129,-121.556288719,38.5128665
X2130,-122.593318687,37.972497
X2131,-122.5306572,37.94549596
X2132,-122.522087241,37.9508753103
X2133,-122.5242044,37.925107175
X2134,-122.463674654,37.8745484615
X2135,-122.541223825,37.9128692632
X2136,-122.530259605,37.870965686
X2137,-122.500050543,37.8668302
X2138,-123.800326891,39.4294741304
X2139,-123.232535155,39.1447673944
X2140,-120.785491491,37.4066769474
X2141,-120.373715333,37.9948064306
X2142,-120.478734824,37.3185724706
X2143,-120.555570679,37.3273961429
X2144,-122.91569275,39.0504095208
X2145,-121.935687292,37.3059734583
X2146,-121.939506156,37.2804211875
X2147,-121.8515254,37.3272885
X2148,-121.831111045,37.3056109545
X2149,-121.797472857,37.3417622143
X2150,-121.792499455,37.3340278182
X2151,-121.7436004,37.2840145429
X2152,-121.867822588,37.3585931176
X2153,-121.835740931,37.3828147241
X2154,-121.827584608,37.412804
X2155,-122.091441019,37.4373205926
X2156,-122.491259475,38.321641425
X2157,-122.018102267,37.5288547333
X2158,-122.467646764,38.3428353333
X2159,-122.55629496,38.4673152318
X2160,-122.6641585,38.4781395294
X2161,-122.734267727,38.4348567576
X2162,-121.913950091,37.7235309091
X2163,-122.828783605,38.3843478421
X2164,-122.780611731,38.5334854615
X2165,-120.986282188,37.6991725
X2166,-121.048946913,37.6622993478
X2167,-120.9850445,37.6835826667
X2168,-120.993194125,37.6509384375
X2169,-122.02190425,37.40154075
X2170,-121.923353178,37.3909127778
X2171,-121.924412606,37.365579697
X2172,-121.971073636,37.2819020909
X2173,-121.93771,37.2469511143
X2174,-122.2938427,37.91395695
X2175,-121.023224333,37.6169978
X2176,-121.882963095,37.6718343333
X2177,-120.917381655,37.6418382182
X2178,-120.9532641,37.6030193
X2179,-121.126088813,37.474289375
X2180,-121.629961133,39.1183942
X2181,-121.639135667,39.1535998
X2182,-122.087888085,39.9835656099
X2183,-120.986812,38.6630379091
X2184,-121.869696765,37.6715590588
X2185,-121.519645619,38.5916452857
X2186,-121.784370462,37.6911324615
X2187,-122.31655875,37.8039221667
X2188,-120.752923885,38.3233868086
X2189,-121.644122618,39.7570824182
X2190,-121.50647892,39.4891438
X2191,-120.759492256,38.1014182222
X2192,-121.740168603,37.8947625238
X2193,-121.787516875,38.00912
X2194,-121.815508905,37.986662619
X2195,-121.864485812,38.0040424375
X2196,-121.925313225,37.9936319375
X2197,-122.027720882,38.0345213529
X2198,-122.077494641,37.960523641
X2199,-122.048331069,37.9581613448
X2200,-122.018795882,37.9193421176
X2201,-122.291190205,37.9434032692
X2202,-122.022285216,37.8090995227
X2203,-122.120675371,37.9301537197
X2204,-122.0647665,37.8645667308
X2205,-122.140155517,37.8553606207
X2206,-121.907984256,37.7888293256
X2207,-122.256610735,38.0432700588
X2208,-122.278646583,38.0103398333
X2209,-122.331035552,37.9718466552
X2210,-122.357276,37.9290984444
X2211,-120.808943766,38.6933647447
X2212,-122.265884333,37.8484454667
X2213,-122.273572632,37.8312217368
X2214,-122.208582412,37.8118884118
X2215,-122.230609563,37.7980703125
X2216,-122.20085136,37.80289616
X2217,-122.197171167,37.76961775
X2218,-122.18645208,37.7816814
X2219,-122.182965957,37.7660022609
X2220,-122.179266583,37.7454209167
X2221,-122.030776138,37.2368456897
X2222,-122.055564755,37.3346435306
X2223,-122.080499667,37.3393813333
X2224,-122.276124357,37.8980435357
X2225,-122.241910478,37.824219
X2226,-122.0663972,37.6811145333
X2227,-122.101443778,37.6747913333
X2228,-122.065329029,37.6716206471
X2229,-122.149600393,37.4521904286
X2230,-121.765546959,37.7244619452
X2231,-122.393934935,37.6072203548
X2232,-121.930665295,37.1673298714
X2233,-121.866726762,37.2456780476
X2234,-121.637325485,37.0989854545
X2235,-121.823728045,38.4507500455
X2236,-122.112489182,37.611213375
X2237,-121.929252467,37.5310648
X2238,-121.605870087,37.0638455652
X2239,-121.590068647,36.9812877353
X2240,-122.16490035,37.4280823
X2241,-122.061844154,36.9562523077
X2242,-122.13805137,37.1333927101
X2243,-121.878409,36.9569855278
X2244,-122.34689873,37.5457082698
X2245,-122.323217821,37.5232305897
X2246,-122.288601548,37.5625974839
X2247,-122.276124108,37.5586724324
X2248,-122.2876355,37.5204582917
X2249,-122.2637785,37.4958101364
X2250,-122.281538163,37.4837430204
X2251,-122.203537478,37.4313724565
X2252,-121.967262864,38.3531375909
X2253,-121.783893411,38.1860946518
X2254,-121.723384607,38.5407098214
X2255,-121.788990714,38.6894643571
X2256,-121.571421,39.12856
X2257,-121.605906437,36.697098375
X2258,-121.926054952,36.6122214286
X2259,-121.886695097,36.5912421613
X2260,-120.126547536,37.104334392
X2261,-120.155856356,36.9883866164
X2262,-122.59090169,38.1158774138
X2263,-122.602196667,38.0063881875
X2264,-123.20147131,39.1547592586
X2265,-121.674120111,36.5855227677
X2266,-120.572063241,37.4328046627
X2267,-120.513550318,37.2975248636
X2268,-120.646808874,37.0652554495
X2269,-121.849184296,36.6142454815
X2270,-121.754569139,36.6170454503
X2271,-121.774049025,36.7035738
X2272,-122.271967204,38.3120935185
X2273,-122.456940318,38.50325675
X2274,-121.082528026,39.2095983636
X2275,-121.8475404,38.0023092
X2276,-121.346087692,38.7780093846
X2277,-121.231741207,38.7943643448
X2278,-121.261074187,38.8048821875
X2279,-121.285761862,38.8964622414
X2280,-120.952636924,39.0675346751
X2281,-122.49238075,37.9065648269
X2282,-121.475130611,38.4228910556
X2283,-121.459819333,38.5428339333
X2284,-121.52549881,38.4812
X2285,-121.476524778,38.4900523333
X2286,-121.423799783,38.5054448696
X2287,-121.441388533,38.4789494
X2288,-121.398627296,38.5437640741
X2289,-121.359942652,38.6378517391
X2290,-121.520722947,38.6635421053
X2291,-121.377417815,38.6799687407
X2292,-121.379338333,38.7124518182
X2293,-121.134934738,38.6418389524
X2294,-121.277505,38.622012375
X2295,-121.304806923,38.5743054615
X2296,-121.371175875,38.56289475
X2297,-121.337537,38.6165132308
X2298,-121.316837235,38.6573154118
X2299,-121.260714579,38.6450668947
X2300,-121.318562174,38.711621913
X2301,-121.208402938,38.685004875
X2302,-121.3454446,38.4167933
X2303,-121.551436082,38.2542112588
X2304,-122.020329611,37.3620532778
X2305,-122.092442333,37.40618125
X2306,-121.362978,38.0093101579
X2307,-122.004385033,37.5079693333
X2308,-122.393696286,37.7872891905
X2309,-121.33032387,37.958135087
X2310,-121.244409,37.9365696818
X2311,-122.422863842,37.8052692632
X2312,-122.433326778,37.7910082222
X2313,-122.429552222,37.7834468889
X2314,-122.429280727,37.7718064545
X2315,-122.420357385,37.7696297692
X2316,-122.413962,37.7512786667
X2317,-122.420683526,37.7436317895
X2318,-122.436197923,37.7282852308
X2319,-122.432351615,37.7232913077
X2320,-122.416387636,37.7094264545
X2321,-122.459834278,37.7638338333
X2322,-122.45802185,37.7284793
X2323,-122.497499238,37.7424616667
X2324,-121.325899741,37.9831881852
X2325,-121.382103324,38.0274317941
X2326,-121.307438278,38.0023493889
X2327,-121.219988303,37.9893640606
X2328,-121.106553279,37.7713514302
X2329,-121.47571744,37.7848469725
X2330,-122.452988667,37.7050350667
X2331,-121.62805819,39.9207153326
X2332,-122.268127,37.859559
X2333,-121.199111444,38.6681988889
X2334,-121.372849968,38.2698073032
X2335,-121.945615478,36.9802276087
X2336,-121.983255833,38.3243270556
X2337,-122.585524833,38.0052215167
X2338,-120.909624177,37.3350548093
X2339,-122.415604629,37.535932
X2340,-122.411033846,37.7830692308
X2341,-121.860786545,37.02656504
X2342,-122.1899328,37.79403105
X2343,-122.37610631,37.735049381
X2344,-122.461522556,37.7777911111
X2345,-122.349705706,37.5766602941
X2346,-122.251741,37.8263688462
X2347,-122.255504923,37.7984475385
X2348,-122.166257,37.77123872
X2349,-122.276745769,37.8593342308
X2350,-122.284479167,37.7714941667
X2351,-122.085032893,37.72247475
X2352,-122.22423755,37.4792989
X2353,-122.089506714,37.6278940714
X2354,-121.987998,37.5779879375
X2355,-121.9749147,37.56371515
X2356,-121.890415083,37.719655875
X2357,-121.840056789,37.7259787746
X2358,-121.776592,37.6720796818
X2359,-122.292538828,38.004487069
X2360,-120.734212507,38.4025258716
X2361,-121.351298714,38.6144625714
X2362,-121.9000266,37.4079637
X2363,-122.001809435,37.3163021304
X2364,-121.425063844,36.85982475
X2365,-121.584595266,39.6934325229
X2366,-121.971271223,39.2779519612
X2367,-122.2221395,37.8865954333
X2368,-121.826413917,37.8435111171
X2369,-121.046378217,38.6958396
X2370,-122.006195226,37.3464015484
X2371,-120.574480133,38.7662241618
X2372,-122.193745634,39.5186942195
X2373,-122.005640707,39.7292984224
X2374,-121.882304824,37.4401383529
X2375,-121.943639135,37.3430590811
X2376,-121.95546752,37.2118955686
X2377,-122.086186579,37.3690025263
X2378,-122.174462567,37.4385622
X2379,-120.301737407,38.0274496222
X2380,-122.91184651,38.5130936188
X2381,-121.266710077,38.6698151538
X2382,-121.18871663,38.6871406667
X2383,-121.214210318,38.5726654848
X2384,-121.364362429,38.3948287857
X2385,-121.3915831,38.44883065
X2386,-121.2970856,38.36241645
X2387,-122.267758515,38.1368120909
X2388,-122.1666836,38.0757688667
X2389,-121.9501423,38.3575077
X2390,-121.75454,36.9114343043
X2391,-122.966261917,39.0477055677
X2392,-122.879434629,38.977608567
X2393,-121.929814246,37.8912748406
X2394,-121.95384392,37.5838714
X2395,-121.992732833,37.529266
X2396,-121.924484,37.4900426667
X2397,-120.575505946,38.7129779833
X2398,-121.808717366,38.4645274155
X2399,-122.537856958,38.3860332977
X2400,-122.666137393,38.2093845738
X2401,-122.256195893,37.8846440357
X2402,-121.745526585,37.3112155472
X2403,-122.248955421,37.8620513158
X2404,-122.56639285,38.0627971
X2405,-122.565049695,37.9638962203
X2406,-122.431125846,37.8622683333
X2407,-121.893988609,37.3045975217
X2408,-121.841593187,37.3242465
X2409,-121.894538273,37.6927846364
X2410,-121.626445084,39.8159638764
X2411,-121.3958664,38.5931809
X2412,-121.374251846,38.6346310769
X2413,-122.168603962,40.0835921908
X2414,-121.780888882,37.6864498235
X2415,-122.271898473,38.3904475934
X2416,-121.8733235,37.9808145
X2417,-120.381421578,36.7932111778
X2418,-122.361650368,37.9396115789
X2419,-121.649931963,39.3536835
X2420,-122.343811893,37.9911542143
X2421,-122.227879516,37.8224170968
X2422,-122.061548525,37.722644175
X2423,-122.083050192,37.6844281923
X2424,-122.137795318,37.6696262273
X2425,-120.9470555,37.5874030625
X2426,-120.875489788,37.6156426061
X2427,-120.857169667,37.525751
X2428,-121.605400625,39.0959718542
X2429,-122.312844053,38.3326833684
